Sequence_ID	biosample_accession
ASV9001	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974272,SAMN30974270,SAMN30974254,SAMN30974271,SAMN30974255,SAMN30974274,SAMN30974307,SAMN30974290,SAMN30974291,SAMN30974305
ASV9003	SAMN30974292,SAMN30974307,SAMN30974255,SAMN30974254,SAMN30974305,SAMN30974291,SAMN30974306
ASV9004	SAMN30974255,SAMN30974251,SAMN30974254,SAMN30974253,SAMN30974273,SAMN30974274,SAMN30974252,SAMN30974292,SAMN30974272
ASV9005	SAMN30974253,SAMN30974252,SAMN30974255,SAMN30974251,SAMN30974273,SAMN30974270,SAMN30974274,SAMN30974254,SAMN30974272,SAMN30974271,SAMN30974306,SAMN30974307,SAMN30974305,SAMN30974290
ASV9006	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974271,SAMN30974272,SAMN30974254,SAMN30974270
ASV9007	SAMN30974290,SAMN30974253,SAMN30974254,SAMN30974251,SAMN30974252,SAMN30974305,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974306
ASV9008	SAMN30974253,SAMN30974252,SAMN30974255,SAMN30974251,SAMN30974254,SAMN30974307,SAMN30974271,SAMN30974292
ASV9009	SAMN30974255,SAMN30974253,SAMN30974254,SAMN30974252,SAMN30974251,SAMN30974273,SAMN30974274,SAMN30974272,SAMN30974271,SAMN30974292,SAMN30974270,SAMN30974307,SAMN30974306
ASV901	SAMN30974252,SAMN30974254,SAMN30974253,SAMN30974251,SAMN30974273,SAMN30974272,SAMN30974270,SAMN30974255,SAMN30974271,SAMN30974291,SAMN30974307,SAMN30974306,SAMN30974305,SAMN30974274,SAMN30974292,SAMN30974290
ASV9010	SAMN30974254,SAMN30974253,SAMN30974251,SAMN30974255,SAMN30974252,SAMN30974272,SAMN30974270,SAMN30974273
ASV9011	SAMN30974252,SAMN30974253,SAMN30974272,SAMN30974271,SAMN30974307,SAMN30974255,SAMN30974270,SAMN30974292,SAMN30974254,SAMN30974251,SAMN30974291,SAMN30974306,SAMN30974274,SAMN30974273,SAMN30974305
ASV9013	SAMN30974255,SAMN30974306,SAMN30974307,SAMN30974292,SAMN30974274,SAMN30974253,SAMN30974273,SAMN30974251,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974305,SAMN30974252
ASV9014	SAMN30974307,SAMN30974292,SAMN30974274,SAMN30974291,SAMN30974255
ASV9015	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974290
ASV9016	SAMN30974255,SAMN30974254,SAMN30974253,SAMN30974274,SAMN30974251,SAMN30974291,SAMN30974307,SAMN30974292
ASV9017	SAMN30974307,SAMN30974292,SAMN30974306,SAMN30974291,SAMN30974305,SAMN30974274,SAMN30974290
ASV9018	SAMN30974254,SAMN30974255,SAMN30974291,SAMN30974252,SAMN30974274,SAMN30974253,SAMN30974270,SAMN30974251,SAMN30974307,SAMN30974271
ASV9019	SAMN30974251,SAMN30974252,SAMN30974253,SAMN30974271,SAMN30974272,SAMN30974290,SAMN30974305
ASV902	SAMN30974255,SAMN30974292,SAMN30974274,SAMN30974254,SAMN30974307,SAMN30974273,SAMN30974291,SAMN30974306,SAMN30974272,SAMN30974271
ASV9020	SAMN30974306,SAMN30974291,SAMN30974307,SAMN30974254
ASV9021	SAMN30974254,SAMN30974306,SAMN30974252,SAMN30974251,SAMN30974273,SAMN30974253,SAMN30974291,SAMN30974272,SAMN30974305,SAMN30974270,SAMN30974271,SAMN30974307,SAMN30974290
ASV9022	SAMN30974253,SAMN30974252,SAMN30974251
ASV9023	SAMN30974255,SAMN30974252,SAMN30974254,SAMN30974251,SAMN30974253,SAMN30974273,SAMN30974274
ASV9024	SAMN30974306,SAMN30974307,SAMN30974292,SAMN30974291,SAMN30974254,SAMN30974273,SAMN30974274,SAMN30974305,SAMN30974252
ASV9025	SAMN30974273,SAMN30974274,SAMN30974291,SAMN30974270,SAMN30974306,SAMN30974272,SAMN30974271,SAMN30974307
ASV9026	SAMN30974252,SAMN30974251,SAMN30974253,SAMN30974271
ASV9027	SAMN30974251,SAMN30974270,SAMN30974253,SAMN30974252,SAMN30974271,SAMN30974272,SAMN30974290,SAMN30974273,SAMN30974305,SAMN30974291
ASV9028	SAMN30974255,SAMN30974254,SAMN30974251,SAMN30974253,SAMN30974273,SAMN30974307,SAMN30974252,SAMN30974291,SAMN30974274,SAMN30974270,SAMN30974271
ASV9029	SAMN30974306,SAMN30974305,SAMN30974252,SAMN30974270,SAMN30974253,SAMN30974290,SAMN30974272,SAMN30974291,SAMN30974271,SAMN30974251
ASV903	SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974253,SAMN30974252,SAMN30974270,SAMN30974305,SAMN30974306,SAMN30974273,SAMN30974290
ASV9030	SAMN30974292,SAMN30974307,SAMN30974274,SAMN30974291,SAMN30974255,SAMN30974273,SAMN30974254,SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974306
ASV9031	SAMN30974251,SAMN30974252,SAMN30974255,SAMN30974307,SAMN30974253,SAMN30974274,SAMN30974292,SAMN30974254,SAMN30974271,SAMN30974306,SAMN30974291,SAMN30974290
ASV9032	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974306,SAMN30974305,SAMN30974271,SAMN30974273,SAMN30974291,SAMN30974254,SAMN30974272,SAMN30974270,SAMN30974290
ASV9033	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974306,SAMN30974254,SAMN30974255
ASV9035	SAMN30974292,SAMN30974307,SAMN30974291,SAMN30974274,SAMN30974270,SAMN30974290,SAMN30974271,SAMN30974272,SAMN30974252,SAMN30974305
ASV9038	SAMN30974255,SAMN30974252,SAMN30974253,SAMN30974254,SAMN30974274,SAMN30974251,SAMN30974307,SAMN30974272
ASV9039	SAMN30974255,SAMN30974274,SAMN30974292,SAMN30974254
ASV904	SAMN30974253,SAMN30974251,SAMN30974254,SAMN30974252,SAMN30974255,SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974273,SAMN30974292,SAMN30974306,SAMN30974274,SAMN30974291,SAMN30974305
ASV9040	SAMN30974255,SAMN30974252,SAMN30974253,SAMN30974274,SAMN30974273,SAMN30974254,SAMN30974272,SAMN30974292,SAMN30974291,SAMN30974251,SAMN30974306,SAMN30974271,SAMN30974305,SAMN30974270,SAMN30974290
ASV9041	SAMN30974255,SAMN30974307,SAMN30974254,SAMN30974291,SAMN30974292,SAMN30974273,SAMN30974306,SAMN30974274
ASV9042	SAMN30974307,SAMN30974306,SAMN30974305,SAMN30974292,SAMN30974273,SAMN30974270,SAMN30974290,SAMN30974271,SAMN30974272
ASV9043	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974306,SAMN30974270
ASV9044	SAMN30974255,SAMN30974252,SAMN30974271,SAMN30974254,SAMN30974272,SAMN30974270,SAMN30974307,SAMN30974292,SAMN30974274
ASV9045	SAMN30974254,SAMN30974306,SAMN30974255,SAMN30974307,SAMN30974292,SAMN30974251,SAMN30974291,SAMN30974274,SAMN30974290
ASV9046	SAMN30974253,SAMN30974306,SAMN30974251,SAMN30974252,SAMN30974270,SAMN30974273,SAMN30974305
ASV9047	SAMN30974253,SAMN30974252,SAMN30974251
ASV9048	SAMN30974306,SAMN30974291,SAMN30974254,SAMN30974255,SAMN30974307,SAMN30974273,SAMN30974274,SAMN30974292
ASV9049	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974290
ASV905	SAMN30974255,SAMN30974254,SAMN30974274,SAMN30974307,SAMN30974273,SAMN30974292,SAMN30974251,SAMN30974252,SAMN30974306,SAMN30974291,SAMN30974253,SAMN30974272,SAMN30974271,SAMN30974290
ASV9050	SAMN30974255,SAMN30974253,SAMN30974252,SAMN30974254,SAMN30974251,SAMN30974307,SAMN30974270,SAMN30974274,SAMN30974292,SAMN30974291
ASV9051	SAMN30974307,SAMN30974292,SAMN30974274
ASV9052	SAMN30974306,SAMN30974305,SAMN30974253,SAMN30974291,SAMN30974292,SAMN30974272
ASV9053	SAMN30974254,SAMN30974307,SAMN30974291,SAMN30974306,SAMN30974253,SAMN30974273,SAMN30974251,SAMN30974292,SAMN30974305
ASV9055	SAMN30974253,SAMN30974251,SAMN30974255,SAMN30974254,SAMN30974252,SAMN30974274,SAMN30974290
ASV9056	SAMN30974306,SAMN30974254,SAMN30974291,SAMN30974255,SAMN30974273,SAMN30974274
ASV9057	SAMN30974252,SAMN30974251,SAMN30974253,SAMN30974255,SAMN30974307,SAMN30974290,SAMN30974305,SAMN30974306,SAMN30974271,SAMN30974291,SAMN30974270
ASV9058	SAMN30974254,SAMN30974273,SAMN30974251,SAMN30974274,SAMN30974272,SAMN30974255,SAMN30974292,SAMN30974270,SAMN30974307,SAMN30974271,SAMN30974306,SAMN30974291
ASV9059	SAMN30974255,SAMN30974274,SAMN30974272,SAMN30974270,SAMN30974254,SAMN30974253,SAMN30974307,SAMN30974251,SAMN30974292,SAMN30974271
ASV906	SAMN30974306,SAMN30974307,SAMN30974254,SAMN30974273,SAMN30974291,SAMN30974292,SAMN30974252,SAMN30974274,SAMN30974305,SAMN30974253,SAMN30974255,SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974270,SAMN30974290
ASV9060	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974306,SAMN30974272,SAMN30974270,SAMN30974305,SAMN30974254,SAMN30974271
ASV9061	SAMN30974254,SAMN30974274,SAMN30974255,SAMN30974273,SAMN30974292,SAMN30974291,SAMN30974272,SAMN30974271,SAMN30974252
ASV9062	SAMN30974255,SAMN30974251,SAMN30974254,SAMN30974252,SAMN30974253
ASV9063	SAMN30974291,SAMN30974306,SAMN30974307,SAMN30974292,SAMN30974254
ASV9064	SAMN30974305,SAMN30974290,SAMN30974306,SAMN30974291
ASV9065	SAMN30974255,SAMN30974274,SAMN30974307,SAMN30974254,SAMN30974271,SAMN30974292,SAMN30974290,SAMN30974273,SAMN30974306,SAMN30974305,SAMN30974270
ASV9066	SAMN30974290,SAMN30974305,SAMN30974292
ASV9067	SAMN30974305,SAMN30974307,SAMN30974290
ASV9068	SAMN30974291,SAMN30974307,SAMN30974292,SAMN30974255,SAMN30974273,SAMN30974274,SAMN30974254
ASV9069	SAMN30974252,SAMN30974251,SAMN30974270,SAMN30974272,SAMN30974253,SAMN30974305,SAMN30974271
ASV907	SAMN30974255,SAMN30974254,SAMN30974253,SAMN30974273,SAMN30974307,SAMN30974252,SAMN30974292,SAMN30974251,SAMN30974274,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974291,SAMN30974306
ASV9071	SAMN30974307,SAMN30974305,SAMN30974292,SAMN30974291
ASV9072	SAMN30974307,SAMN30974255,SAMN30974274,SAMN30974254,SAMN30974271
ASV9073	SAMN30974253,SAMN30974251,SAMN30974255,SAMN30974254,SAMN30974252,SAMN30974273,SAMN30974274,SAMN30974291
ASV9074	SAMN30974255,SAMN30974252,SAMN30974254,SAMN30974251,SAMN30974253,SAMN30974273,SAMN30974274
ASV9075	SAMN30974252,SAMN30974251,SAMN30974306,SAMN30974270,SAMN30974290,SAMN30974305,SAMN30974253,SAMN30974271,SAMN30974272
ASV9077	SAMN30974255,SAMN30974307,SAMN30974270,SAMN30974272,SAMN30974274,SAMN30974273,SAMN30974291,SAMN30974271,SAMN30974292,SAMN30974305
ASV9078	SAMN30974292,SAMN30974307,SAMN30974291,SAMN30974305
ASV9079	SAMN30974306,SAMN30974251,SAMN30974252,SAMN30974307,SAMN30974254,SAMN30974305
ASV908	SAMN30974253,SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974252,SAMN30974270,SAMN30974306,SAMN30974305,SAMN30974273,SAMN30974254,SAMN30974290,SAMN30974291
ASV9080	SAMN30974270,SAMN30974292,SAMN30974307,SAMN30974253,SAMN30974305,SAMN30974252,SAMN30974306,SAMN30974272,SAMN30974251,SAMN30974274,SAMN30974271
ASV9081	SAMN30974307,SAMN30974273,SAMN30974291,SAMN30974292,SAMN30974274,SAMN30974306
ASV9083	SAMN30974255,SAMN30974292,SAMN30974254,SAMN30974274,SAMN30974272,SAMN30974270,SAMN30974251,SAMN30974271,SAMN30974291
ASV9084	SAMN30974306,SAMN30974307,SAMN30974291,SAMN30974305,SAMN30974254,SAMN30974292,SAMN30974272,SAMN30974270,SAMN30974290
ASV9086	SAMN30974271,SAMN30974272,SAMN30974251,SAMN30974306,SAMN30974270,SAMN30974253,SAMN30974305,SAMN30974255
ASV9088	SAMN30974291,SAMN30974306,SAMN30974290,SAMN30974305,SAMN30974292
ASV9089	SAMN30974307,SAMN30974306,SAMN30974292,SAMN30974305,SAMN30974251,SAMN30974274,SAMN30974272,SAMN30974290
ASV909	SAMN30974252,SAMN30974251,SAMN30974253,SAMN30974254,SAMN30974255,SAMN30974273,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974274,SAMN30974307,SAMN30974291
ASV9090	SAMN30974306,SAMN30974253,SAMN30974305,SAMN30974252,SAMN30974307,SAMN30974292
ASV9091	SAMN30974255,SAMN30974254,SAMN30974253,SAMN30974271,SAMN30974274
ASV9095	SAMN30974255,SAMN30974254,SAMN30974273,SAMN30974274,SAMN30974292
ASV91	SAMN30974254,SAMN30974271,SAMN30974255,SAMN30974270,SAMN30974307,SAMN30974273,SAMN30974272,SAMN30974251,SAMN30974292,SAMN30974306,SAMN30974274,SAMN30974291,SAMN30974305,SAMN30974290
ASV910	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974254,SAMN30974273,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974306,SAMN30974255,SAMN30974305,SAMN30974307,SAMN30974290,SAMN30974291,SAMN30974274,SAMN30974292
ASV9100	SAMN30974292,SAMN30974254,SAMN30974273,SAMN30974255,SAMN30974274,SAMN30974251,SAMN30974291
ASV9104	SAMN30974306,SAMN30974251,SAMN30974291,SAMN30974252
ASV9105	SAMN30974255,SAMN30974254,SAMN30974306,SAMN30974273
ASV911	SAMN30974255,SAMN30974254,SAMN30974253,SAMN30974273,SAMN30974274,SAMN30974307,SAMN30974292,SAMN30974291,SAMN30974252,SAMN30974272,SAMN30974251,SAMN30974306,SAMN30974270,SAMN30974271,SAMN30974290,SAMN30974305
ASV9114	SAMN30974307,SAMN30974305,SAMN30974292,SAMN30974290
ASV912	SAMN30974252,SAMN30974253,SAMN30974251,SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974306,SAMN30974254,SAMN30974305,SAMN30974290
ASV9122	SAMN30974270,SAMN30974272,SAMN30974305,SAMN30974290
ASV9127	SAMN30974253,SAMN30974254,SAMN30974252,SAMN30974292,SAMN30974272,SAMN30974270,SAMN30974271
ASV913	SAMN30974306,SAMN30974305,SAMN30974307,SAMN30974292,SAMN30974291,SAMN30974254,SAMN30974255,SAMN30974290,SAMN30974273
ASV9131	SAMN30974292,SAMN30974254,SAMN30974271,SAMN30974270
ASV9132	SAMN30974270,SAMN30974274,SAMN30974272,SAMN30974254,SAMN30974271,SAMN30974305
ASV9134	SAMN30974251,SAMN30974254,SAMN30974252,SAMN30974291,SAMN30974274,SAMN30974255,SAMN30974273,SAMN30974305
ASV914	SAMN30974255,SAMN30974254,SAMN30974270,SAMN30974307,SAMN30974253,SAMN30974274,SAMN30974273,SAMN30974272,SAMN30974290,SAMN30974271,SAMN30974251,SAMN30974292,SAMN30974252,SAMN30974291,SAMN30974306,SAMN30974305
ASV915	SAMN30974252,SAMN30974251,SAMN30974253,SAMN30974255,SAMN30974254,SAMN30974272,SAMN30974273,SAMN30974271,SAMN30974270,SAMN30974291,SAMN30974274,SAMN30974305
ASV9154	SAMN30974307,SAMN30974305,SAMN30974274,SAMN30974306,SAMN30974292
ASV916	SAMN30974255,SAMN30974274,SAMN30974252,SAMN30974253,SAMN30974254,SAMN30974273,SAMN30974272,SAMN30974270,SAMN30974307,SAMN30974251,SAMN30974306,SAMN30974292,SAMN30974271,SAMN30974291,SAMN30974290,SAMN30974305
ASV918	SAMN30974255,SAMN30974274,SAMN30974292,SAMN30974307,SAMN30974291,SAMN30974254,SAMN30974273,SAMN30974306,SAMN30974251,SAMN30974270,SAMN30974272
ASV919	SAMN30974255,SAMN30974253,SAMN30974251,SAMN30974254,SAMN30974274,SAMN30974252,SAMN30974307,SAMN30974273
ASV92	SAMN30974255,SAMN30974253,SAMN30974251,SAMN30974274,SAMN30974252,SAMN30974292,SAMN30974306,SAMN30974254,SAMN30974273,SAMN30974272,SAMN30974305,SAMN30974270,SAMN30974271,SAMN30974291,SAMN30974290
ASV920	SAMN30974253,SAMN30974307,SAMN30974306,SAMN30974254,SAMN30974291,SAMN30974272,SAMN30974305,SAMN30974271,SAMN30974290,SAMN30974255,SAMN30974252,SAMN30974292
ASV921	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974254,SAMN30974272,SAMN30974270,SAMN30974306,SAMN30974273,SAMN30974255,SAMN30974271,SAMN30974305,SAMN30974291,SAMN30974290,SAMN30974274,SAMN30974307,SAMN30974292
ASV922	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974273,SAMN30974272,SAMN30974271,SAMN30974254,SAMN30974255,SAMN30974270,SAMN30974274,SAMN30974292,SAMN30974307,SAMN30974290,SAMN30974291,SAMN30974306,SAMN30974305
ASV923	SAMN30974254,SAMN30974274,SAMN30974291,SAMN30974292,SAMN30974307,SAMN30974255,SAMN30974306,SAMN30974273,SAMN30974253,SAMN30974290
ASV925	SAMN30974307,SAMN30974306,SAMN30974292,SAMN30974273,SAMN30974291,SAMN30974274,SAMN30974254,SAMN30974255,SAMN30974270,SAMN30974272,SAMN30974290
ASV926	SAMN30974272,SAMN30974271,SAMN30974307,SAMN30974292,SAMN30974270,SAMN30974274,SAMN30974252,SAMN30974251,SAMN30974255,SAMN30974306,SAMN30974253,SAMN30974254,SAMN30974273,SAMN30974291,SAMN30974305,SAMN30974290
ASV928	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974255,SAMN30974274,SAMN30974272,SAMN30974254,SAMN30974270,SAMN30974271,SAMN30974273
ASV929	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974255,SAMN30974254,SAMN30974271,SAMN30974270,SAMN30974272,SAMN30974274,SAMN30974305
ASV93	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974305,SAMN30974254,SAMN30974290
ASV930	SAMN30974272,SAMN30974271,SAMN30974253,SAMN30974307,SAMN30974270,SAMN30974274,SAMN30974251,SAMN30974252,SAMN30974292,SAMN30974273,SAMN30974306,SAMN30974290,SAMN30974291,SAMN30974254,SAMN30974255,SAMN30974305
ASV931	SAMN30974253,SAMN30974252,SAMN30974254,SAMN30974251,SAMN30974255,SAMN30974272,SAMN30974306,SAMN30974270,SAMN30974273,SAMN30974274,SAMN30974271,SAMN30974291,SAMN30974307,SAMN30974292,SAMN30974305,SAMN30974290
ASV932	SAMN30974253,SAMN30974252,SAMN30974255,SAMN30974273,SAMN30974251,SAMN30974254,SAMN30974274,SAMN30974270,SAMN30974292,SAMN30974272,SAMN30974307,SAMN30974271,SAMN30974290,SAMN30974291,SAMN30974306,SAMN30974305
ASV933	SAMN30974253,SAMN30974254,SAMN30974251,SAMN30974255,SAMN30974252,SAMN30974274,SAMN30974273,SAMN30974270,SAMN30974271,SAMN30974306,SAMN30974291,SAMN30974307,SAMN30974292,SAMN30974272,SAMN30974305,SAMN30974290
ASV934	SAMN30974255,SAMN30974254,SAMN30974274,SAMN30974273,SAMN30974307,SAMN30974253,SAMN30974252,SAMN30974292,SAMN30974306,SAMN30974251,SAMN30974272,SAMN30974270,SAMN30974291,SAMN30974271,SAMN30974305,SAMN30974290
ASV936	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974255,SAMN30974254,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974273
ASV937	SAMN30974272,SAMN30974270,SAMN30974307,SAMN30974253,SAMN30974271,SAMN30974273,SAMN30974254,SAMN30974274,SAMN30974292,SAMN30974251,SAMN30974291,SAMN30974252,SAMN30974255,SAMN30974305,SAMN30974306,SAMN30974290
ASV938	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974254,SAMN30974272,SAMN30974255,SAMN30974271,SAMN30974270,SAMN30974273,SAMN30974274,SAMN30974306,SAMN30974292,SAMN30974291,SAMN30974290
ASV939	SAMN30974255,SAMN30974254,SAMN30974274,SAMN30974307,SAMN30974253,SAMN30974292,SAMN30974273,SAMN30974252,SAMN30974291,SAMN30974251,SAMN30974272,SAMN30974306,SAMN30974270,SAMN30974271
ASV94	SAMN30974273,SAMN30974254,SAMN30974255,SAMN30974274,SAMN30974292,SAMN30974291,SAMN30974307,SAMN30974306,SAMN30974290
ASV940	SAMN30974307,SAMN30974254,SAMN30974292,SAMN30974306,SAMN30974274,SAMN30974291,SAMN30974255,SAMN30974273,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974305
ASV941	SAMN30974251,SAMN30974252,SAMN30974253,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974290
ASV942	SAMN30974255,SAMN30974254,SAMN30974251,SAMN30974274,SAMN30974307,SAMN30974271,SAMN30974253,SAMN30974273,SAMN30974270,SAMN30974252,SAMN30974306,SAMN30974292,SAMN30974272,SAMN30974305,SAMN30974291,SAMN30974290
ASV943	SAMN30974255,SAMN30974254,SAMN30974252,SAMN30974253,SAMN30974251,SAMN30974273,SAMN30974274,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974292,SAMN30974291
ASV944	SAMN30974255,SAMN30974254,SAMN30974274,SAMN30974307,SAMN30974273,SAMN30974292,SAMN30974252,SAMN30974251,SAMN30974253,SAMN30974291,SAMN30974272,SAMN30974306
ASV945	SAMN30974253,SAMN30974255,SAMN30974251,SAMN30974252,SAMN30974270,SAMN30974254,SAMN30974306,SAMN30974273,SAMN30974271,SAMN30974274,SAMN30974292,SAMN30974307,SAMN30974291,SAMN30974272,SAMN30974305,SAMN30974290
ASV947	SAMN30974252,SAMN30974253,SAMN30974251,SAMN30974254,SAMN30974306,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974273,SAMN30974305,SAMN30974291,SAMN30974292,SAMN30974290
ASV948	SAMN30974255,SAMN30974251,SAMN30974253,SAMN30974254,SAMN30974252,SAMN30974274,SAMN30974273,SAMN30974272,SAMN30974271,SAMN30974270,SAMN30974292,SAMN30974307
ASV95	SAMN30974272,SAMN30974273,SAMN30974253,SAMN30974270,SAMN30974252,SAMN30974305,SAMN30974290,SAMN30974291,SAMN30974251,SAMN30974271,SAMN30974274,SAMN30974254
ASV950	SAMN30974253,SAMN30974254,SAMN30974252,SAMN30974292,SAMN30974273,SAMN30974274,SAMN30974270,SAMN30974291,SAMN30974306,SAMN30974255,SAMN30974307,SAMN30974272,SAMN30974251,SAMN30974271,SAMN30974305,SAMN30974290
ASV951	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974305,SAMN30974290,SAMN30974273
ASV952	SAMN30974306,SAMN30974305,SAMN30974272,SAMN30974270,SAMN30974273,SAMN30974251,SAMN30974271,SAMN30974291,SAMN30974252,SAMN30974307,SAMN30974253,SAMN30974292,SAMN30974274,SAMN30974290
ASV954	SAMN30974255,SAMN30974292,SAMN30974254,SAMN30974274,SAMN30974273,SAMN30974307,SAMN30974306,SAMN30974291,SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974271,SAMN30974270,SAMN30974272,SAMN30974290,SAMN30974305
ASV956	SAMN30974255,SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974254,SAMN30974307,SAMN30974292,SAMN30974273,SAMN30974274,SAMN30974270,SAMN30974272,SAMN30974291,SAMN30974271
ASV957	SAMN30974253,SAMN30974271,SAMN30974306,SAMN30974251,SAMN30974270,SAMN30974254,SAMN30974252,SAMN30974272,SAMN30974273,SAMN30974291,SAMN30974305,SAMN30974307,SAMN30974290,SAMN30974292,SAMN30974274
ASV958	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974272,SAMN30974305,SAMN30974270,SAMN30974290,SAMN30974271,SAMN30974306,SAMN30974291
ASV959	SAMN30974273,SAMN30974254,SAMN30974253,SAMN30974270,SAMN30974274,SAMN30974251,SAMN30974306,SAMN30974307,SAMN30974255,SAMN30974271,SAMN30974291,SAMN30974272,SAMN30974292,SAMN30974252,SAMN30974305,SAMN30974290
ASV96	SAMN30974252,SAMN30974253,SAMN30974270,SAMN30974254,SAMN30974306,SAMN30974251,SAMN30974272,SAMN30974273,SAMN30974274,SAMN30974290,SAMN30974255,SAMN30974271,SAMN30974307,SAMN30974291,SAMN30974292,SAMN30974305
ASV960	SAMN30974253,SAMN30974254,SAMN30974252,SAMN30974251,SAMN30974255,SAMN30974273,SAMN30974271,SAMN30974274,SAMN30974292,SAMN30974306,SAMN30974307,SAMN30974291,SAMN30974290,SAMN30974305
ASV962	SAMN30974254,SAMN30974255,SAMN30974251,SAMN30974252,SAMN30974253,SAMN30974273,SAMN30974272,SAMN30974274,SAMN30974307,SAMN30974270,SAMN30974292,SAMN30974271,SAMN30974290,SAMN30974305,SAMN30974306,SAMN30974291
ASV963	SAMN30974272,SAMN30974252,SAMN30974253,SAMN30974271,SAMN30974251,SAMN30974270,SAMN30974305,SAMN30974306,SAMN30974290,SAMN30974291,SAMN30974254,SAMN30974307,SAMN30974274
ASV964	SAMN30974273,SAMN30974253,SAMN30974255,SAMN30974291,SAMN30974292,SAMN30974307,SAMN30974252,SAMN30974306,SAMN30974254,SAMN30974305,SAMN30974274,SAMN30974272,SAMN30974251,SAMN30974270,SAMN30974290,SAMN30974271
ASV9643	SAMN30974255,SAMN30974307,SAMN30974254,SAMN30974273,SAMN30974270,SAMN30974292,SAMN30974291,SAMN30974272,SAMN30974306,SAMN30974253,SAMN30974274,SAMN30974251,SAMN30974252,SAMN30974271,SAMN30974305,SAMN30974290
ASV9645	SAMN30974254,SAMN30974307,SAMN30974273,SAMN30974306,SAMN30974253,SAMN30974292,SAMN30974251,SAMN30974255,SAMN30974270,SAMN30974272,SAMN30974252,SAMN30974274,SAMN30974271,SAMN30974291,SAMN30974305,SAMN30974290
ASV9647	SAMN30974254,SAMN30974307,SAMN30974274,SAMN30974273,SAMN30974255,SAMN30974291,SAMN30974292,SAMN30974306,SAMN30974253,SAMN30974252,SAMN30974270,SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974305,SAMN30974290
ASV9648	SAMN30974254,SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974272,SAMN30974270,SAMN30974273,SAMN30974271,SAMN30974306,SAMN30974307,SAMN30974291,SAMN30974305,SAMN30974255,SAMN30974292,SAMN30974290,SAMN30974274
ASV9649	SAMN30974307,SAMN30974292,SAMN30974255,SAMN30974291,SAMN30974274,SAMN30974254,SAMN30974273,SAMN30974306
ASV965	SAMN30974270,SAMN30974253,SAMN30974271,SAMN30974272,SAMN30974252,SAMN30974305,SAMN30974251,SAMN30974306,SAMN30974291,SAMN30974290,SAMN30974254,SAMN30974273
ASV9650	SAMN30974252,SAMN30974292,SAMN30974253,SAMN30974251,SAMN30974274,SAMN30974254,SAMN30974272,SAMN30974307,SAMN30974270,SAMN30974255,SAMN30974271,SAMN30974273,SAMN30974306,SAMN30974291,SAMN30974290,SAMN30974305
ASV9652	SAMN30974307,SAMN30974306,SAMN30974255,SAMN30974292,SAMN30974291,SAMN30974254,SAMN30974273,SAMN30974274,SAMN30974272,SAMN30974305
ASV9653	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974254,SAMN30974273,SAMN30974306,SAMN30974305
ASV9655	SAMN30974307,SAMN30974254,SAMN30974273,SAMN30974292
